borough,neighborhood_name,Classification,property_group,year_quarter,deal_volume,avg_price,median_price,# of Deals
Brooklyn,Midwood,Residential,Single-Family Home,22/Q2,"$42,954,000","$1,193,167","$1,185,000",36
Brooklyn,Mill Basin,Residential,Multi-Family Dwelling,22/Q2,"$15,362,000","$1,181,692","$950,000",13
Brooklyn,Mill Basin,Residential,Single-Family Home,22/Q2,"$10,630,000","$1,063,000","$942,500",10
Brooklyn,Northeast Flatbush,Residential,Condo,22/Q2,"$10,436,605","$745,472","$745,743",14
Brooklyn,Northeast Flatbush,Residential,Co-op,22/Q2,"$6,456,690","$269,029","$250,000",24
Brooklyn,Northeast Flatbush,Residential,Multi-Family Dwelling,22/Q2,"$44,980,960","$789,140","$779,000",57
Brooklyn,Northeast Flatbush,Residential,Single-Family Home,22/Q2,"$32,753,593","$655,072","$664,250",50
Brooklyn,North Williamsburg,Residential,Condo,22/Q2,"$82,630,462","$1,589,047","$1,466,272",52
Brooklyn,North Williamsburg,Residential,Multi-Family Dwelling,22/Q2,"$2,724,000","$1,362,000","$1,362,000",2
Brooklyn,Ocean Hill,Residential,Condo,22/Q2,"$5,182,235","$575,804","$537,331",9
Brooklyn,Ocean Hill,Residential,Co-op,22/Q2,"$126,175","$126,175","$126,175",1
Brooklyn,Ocean Hill,Residential,Multi-Family Dwelling,22/Q2,"$15,475,500","$1,190,423","$1,100,000",13
Brooklyn,Ocean Hill,Residential,Single-Family Home,22/Q2,"$2,785,000","$928,333","$790,000",3
Brooklyn,Ocean Parkway,Residential,Condo,22/Q2,"$1,499,000","$749,500","$749,500",2
Brooklyn,Ocean Parkway,Residential,Co-op,22/Q2,"$8,929,000","$318,893","$307,500",28
Brooklyn,Ocean Parkway,Residential,Multi-Family Dwelling,22/Q2,"$42,017,499","$2,000,833","$1,850,000",21
Brooklyn,Ocean Parkway,Residential,Single-Family Home,22/Q2,"$25,762,929","$1,840,209","$1,587,500",14
Brooklyn,Old Mill Basin,Residential,Co-op,22/Q2,"$227,500","$227,500","$227,500",1
Brooklyn,Old Mill Basin,Residential,Multi-Family Dwelling,22/Q2,"$2,005,000","$1,002,500","$1,002,500",2
Brooklyn,Park Slope,Residential,Condo,22/Q2,"$156,449,023","$1,980,367","$1,625,000",79
Brooklyn,Park Slope,Residential,Co-op,22/Q2,"$55,700,550","$994,653","$787,500",56
Brooklyn,Park Slope,Residential,Multi-Family Dwelling,22/Q2,"$93,593,460","$3,599,748","$3,575,000",26
Brooklyn,Park Slope,Residential,Single-Family Home,22/Q2,"$49,885,844","$3,837,373","$3,750,000",13
Brooklyn,Prospect Heights,Residential,Condo,22/Q2,"$39,051,500","$1,562,060","$1,570,000",25
Brooklyn,Prospect Heights,Residential,Co-op,22/Q2,"$22,845,936","$878,690","$808,685",26
Brooklyn,Prospect Heights,Residential,Multi-Family Dwelling,22/Q2,"$29,759,514","$4,251,359","$4,300,000",7
Brooklyn,Prospect Lefferts Ga,Residential,Condo,22/Q2,"$4,397,000","$732,833","$618,500",6
Brooklyn,Prospect Lefferts Ga,Residential,Co-op,22/Q2,"$1,875,000","$468,750","$460,000",4
Brooklyn,Prospect Lefferts Ga,Residential,Multi-Family Dwelling,22/Q2,"$10,801,500","$1,350,188","$999,000",8
Brooklyn,Prospect Lefferts Ga,Residential,Single-Family Home,22/Q2,"$9,734,925","$1,390,704","$980,000",7
Brooklyn,Prospect Park South,Residential,Condo,22/Q2,"$8,967,295","$640,521","$606,250",14
Brooklyn,Prospect Park South,Residential,Co-op,22/Q2,"$5,838,006","$729,751","$710,500",8
Brooklyn,Prospect Park South,Residential,Single-Family Home,22/Q2,"$2,950,000","$2,950,000","$2,950,000",1
Brooklyn,Red Hook,Residential,Condo,22/Q2,"$8,934,875","$1,786,975","$1,995,000",5
Brooklyn,Red Hook,Residential,Multi-Family Dwelling,22/Q2,"$6,309,000","$1,577,250","$1,489,500",4
Brooklyn,Red Hook,Residential,Single-Family Home,22/Q2,"$2,820,000","$2,820,000","$2,820,000",1
Brooklyn,Sea Gate,Residential,Condo,22/Q2,"$1,336,194","$445,398","$354,900",3
Brooklyn,Sea Gate,Residential,Multi-Family Dwelling,22/Q2,"$3,140,000","$628,000","$610,000",5
Brooklyn,Sea Gate,Residential,Single-Family Home,22/Q2,"$3,682,000","$1,227,333","$710,000",3
Brooklyn,Sheepshead Bay,Residential,Condo,22/Q2,"$17,016,830","$773,492","$731,500",22
Brooklyn,Sheepshead Bay,Residential,Co-op,22/Q2,"$11,055,843","$283,483","$275,000",39
Brooklyn,Sheepshead Bay,Residential,Multi-Family Dwelling,22/Q2,"$41,857,000","$1,195,914","$1,040,000",35
Brooklyn,Sheepshead Bay,Residential,Single-Family Home,22/Q2,"$17,274,000","$1,016,118","$675,000",17
Brooklyn,South Williamsburg,Residential,Condo,22/Q2,"$48,786,875","$1,573,770","$1,350,000",31
Brooklyn,South Williamsburg,Residential,Co-op,22/Q2,"$6,248,990","$892,713","$499,990",7
Brooklyn,South Williamsburg,Residential,Multi-Family Dwelling,22/Q2,"$13,835,967","$2,305,994","$2,445,483",6
Brooklyn,Stuyvesant Heights,Residential,Condo,22/Q2,"$28,787,893","$738,151","$748,414",39
Brooklyn,Stuyvesant Heights,Residential,Co-op,22/Q2,"$595,000","$595,000","$595,000",1
Brooklyn,Stuyvesant Heights,Residential,Multi-Family Dwelling,22/Q2,"$65,898,923","$1,569,022","$1,476,000",42
Brooklyn,Stuyvesant Heights,Residential,Single-Family Home,22/Q2,"$5,510,000","$1,836,667","$1,500,000",3
Brooklyn,Sunnyside,Residential,Condo,22/Q2,"$1,835,000","$1,835,000","$1,835,000",1
Brooklyn,Sunset Park,Residential,Condo,22/Q2,"$9,476,450","$498,761","$487,000",19
Brooklyn,Sunset Park,Residential,Co-op,22/Q2,"$4,565,000","$570,625","$603,500",8
Brooklyn,Sunset Park,Residential,Multi-Family Dwelling,22/Q2,"$56,720,500","$1,289,102","$1,300,000",44
Brooklyn,Sunset Park,Residential,Single-Family Home,22/Q2,"$1,025,000","$1,025,000","$1,025,000",1
Brooklyn,Vinegar Hill,Residential,Condo,22/Q2,"$965,000","$965,000","$965,000",1
Brooklyn,Windsor Terrace,Residential,Condo,22/Q2,"$19,487,297","$974,365","$962,500",20
Brooklyn,Windsor Terrace,Residential,Co-op,22/Q2,"$7,233,000","$657,545","$695,000",11
Brooklyn,Windsor Terrace,Residential,Multi-Family Dwelling,22/Q2,"$22,170,000","$2,015,455","$1,725,000",11
Brooklyn,Windsor Terrace,Residential,Single-Family Home,22/Q2,"$7,725,000","$1,545,000","$1,700,000",5
Brooklyn,,Residential,Condo,22/Q2,"$346,741,339","$13,869,654","$750,000",25
Brooklyn,,Residential,Co-op,22/Q2,"$7,248,956","$604,080","$520,855",12
Brooklyn,,Residential,Multi-Family Dwelling,22/Q2,"$20,578,888","$1,714,907","$1,574,444",12
Brooklyn,,Residential,Single-Family Home,22/Q2,"$2,910,000","$970,000","$440,000",3
Manhattan,Battery Park City,Residential,Condo,22/Q2,"$70,721,427","$1,537,422","$1,025,000",46
Manhattan,Canarsie,Residential,Condo,22/Q2,"$1,175,000","$1,175,000","$1,175,000",1
Manhattan,Canarsie,Residential,Co-op,22/Q2,"$725,000","$725,000","$725,000",1
Manhattan,Carnegie Hill,Residential,Condo,22/Q2,"$48,449,669","$2,849,981","$2,846,769",17
Manhattan,Carnegie Hill,Residential,Co-op,22/Q2,"$236,535,653","$2,782,772","$1,775,000",85
Manhattan,Carnegie Hill,Residential,Single-Family Home,22/Q2,"$44,150,000","$14,716,667","$9,450,000",3
Manhattan,Central Harlem,Residential,Condo,22/Q2,"$20,552,040","$822,082","$795,000",25
Manhattan,Central Harlem,Residential,Co-op,22/Q2,"$4,582,750","$381,896","$387,500",12
Manhattan,Central Harlem,Residential,Multi-Family Dwelling,22/Q2,"$12,275,000","$2,045,833","$2,000,000",6
Manhattan,Central Harlem,Residential,Single-Family Home,22/Q2,"$2,250,000","$2,250,000","$2,250,000",1
Manhattan,Chelsea,Residential,Condo,22/Q2,"$368,842,215","$3,099,514","$2,350,000",119
Manhattan,Chelsea,Residential,Co-op,22/Q2,"$139,989,285","$1,206,804","$950,000",116
Manhattan,Chelsea,Residential,Multi-Family Dwelling,22/Q2,"$5,300,000","$5,300,000","$5,300,000",1
Manhattan,Chelsea,Residential,Single-Family Home,22/Q2,"$16,400,000","$8,200,000","$8,200,000",2
Manhattan,Chinatown,Residential,Condo,22/Q2,"$14,039,320","$2,339,887","$2,486,660",6
Manhattan,Civic Center,Residential,Co-op,22/Q2,"$2,625,000","$875,000","$870,000",3
Manhattan,East Harlem,Residential,Condo,22/Q2,"$19,779,851","$732,587","$709,975",27
Manhattan,East Harlem,Residential,Co-op,22/Q2,"$3,657,500","$457,188","$338,750",8
Manhattan,East Harlem,Residential,Multi-Family Dwelling,22/Q2,"$1,073,162","$1,073,162","$1,073,162",1
Manhattan,East Harlem,Residential,Single-Family Home,22/Q2,"$1,700,000","$1,700,000","$1,700,000",1
Manhattan,East Village,Residential,Condo,22/Q2,"$77,007,187","$1,604,316","$1,437,500",48
Manhattan,East Village,Residential,Co-op,22/Q2,"$61,438,151","$945,202","$850,000",65
Manhattan,East Williamsburg,Residential,Co-op,22/Q2,"$782,500","$782,500","$782,500",1
Manhattan,Elmhurst,Residential,Co-op,22/Q2,"$347,000","$347,000","$347,000",1
Manhattan,Fifth Mad,Residential,Condo,22/Q2,"$9,000,000","$4,500,000","$4,500,000",2
Manhattan,Financial District,Residential,Condo,22/Q2,"$208,716,783","$1,847,051","$1,200,000",113
Manhattan,Financial District,Residential,Co-op,22/Q2,"$16,079,900","$893,328","$755,000",18
Manhattan,Flatiron,Residential,Condo,22/Q2,"$125,473,803","$2,614,038","$1,855,778",48
Manhattan,Flatiron,Residential,Co-op,22/Q2,"$66,008,964","$2,000,272","$1,656,000",33
Manhattan,Flushing,Residential,Co-op,22/Q2,"$617,500","$617,500","$617,500",1
Manhattan,Fort George,Residential,Condo,22/Q2,"$612,500","$612,500","$612,500",1
Manhattan,Fort George,Residential,Co-op,22/Q2,"$2,894,000","$413,429","$334,500",7
Manhattan,Garment District,Residential,Condo,22/Q2,"$251,679,721","$2,352,147","$2,135,000",107
Manhattan,Garment District,Residential,Co-op,22/Q2,"$12,906,096","$759,182","$725,000",17
Manhattan,Gramercy Park,Residential,Condo,22/Q2,"$88,261,600","$2,758,175","$2,632,500",32
Manhattan,Gramercy Park,Residential,Co-op,22/Q2,"$84,726,304","$951,981","$712,000",89
Manhattan,Gramercy Park,Residential,Multi-Family Dwelling,22/Q2,"$15,800,000","$7,900,000","$7,900,000",2
Manhattan,Grand Central,Residential,Condo,22/Q2,"$3,293,000","$1,097,667","$1,038,000",3
Manhattan,Grand Central,Residential,Co-op,22/Q2,"$850,000","$850,000","$850,000",1
Manhattan,Greenwich Village,Residential,Condo,22/Q2,"$67,570,000","$3,378,500","$1,580,000",20
Manhattan,Greenwich Village,Residential,Co-op,22/Q2,"$182,191,600","$1,481,233","$1,200,000",123
Manhattan,Greenwich Village,Residential,Multi-Family Dwelling,22/Q2,"$8,500,000","$8,500,000","$8,500,000",1
Manhattan,Greenwich Village,Residential,Single-Family Home,22/Q2,"$51,050,000","$17,016,667","$10,100,000",3
Manhattan,Hamilton Heights,Residential,Condo,22/Q2,"$6,485,000","$810,625","$715,000",8
Manhattan,Hamilton Heights,Residential,Co-op,22/Q2,"$3,404,001","$340,400","$279,500",10
Manhattan,Hamilton Heights,Residential,Single-Family Home,22/Q2,"$4,500,000","$4,500,000","$4,500,000",1
Manhattan,Hell's Kitchen,Residential,Condo,22/Q2,"$72,925,325","$1,657,394","$1,560,000",44
Manhattan,Hell's Kitchen,Residential,Co-op,22/Q2,"$13,776,500","$725,079","$640,000",19
Manhattan,Hell's Kitchen,Residential,Multi-Family Dwelling,22/Q2,"$6,830,000","$3,415,000","$3,415,000",2
Manhattan,Hudson Heights,Residential,Condo,22/Q2,"$3,420,000","$684,000","$630,000",5
Manhattan,Hudson Heights,Residential,Co-op,22/Q2,"$27,694,378","$629,418","$550,000",44
Manhattan,Hudson Square,Residential,Condo,22/Q2,"$78,671,941","$2,913,776","$2,728,000",27
Manhattan,Hudson Square,Residential,Co-op,22/Q2,"$2,980,000","$993,333","$925,000",3
Manhattan,Hudson Yards,Residential,Condo,22/Q2,"$117,479,250","$6,183,118","$5,129,750",19
Manhattan,Hudson Yards,Residential,Co-op,22/Q2,"$8,738,000","$970,889","$990,000",9
Manhattan,Inwood,Residential,Co-op,22/Q2,"$15,118,460","$503,949","$422,500",30
Manhattan,Kew Garden Hills,Residential,Co-op,22/Q2,"$1,034,630","$1,034,630","$1,034,630",1
Manhattan,Kips Bay,Residential,Condo,22/Q2,"$98,757,618","$1,763,529","$1,505,500",56
Manhattan,Kips Bay,Residential,Co-op,22/Q2,"$32,288,804","$645,776","$609,366",50
Manhattan,Lenox Hill,Residential,Condo,22/Q2,"$368,406,199","$3,919,215","$1,817,500",94
Manhattan,Lenox Hill,Residential,Co-op,22/Q2,"$253,827,367","$1,519,924","$1,170,000",167
Manhattan,Lenox Hill,Residential,Multi-Family Dwelling,22/Q2,"$33,300,000","$16,650,000","$16,650,000",2
Manhattan,Lenox Hill,Residential,Other,22/Q2,"$14,162,500","$7,081,250","$7,081,250",2
Manhattan,Lenox Hill,Residential,Single-Family Home,22/Q2,"$15,266,125","$7,633,063","$7,633,063",2
Manhattan,Lincoln Square,Residential,Condo,22/Q2,"$487,789,924","$3,273,758","$2,080,000",149
Manhattan,Lincoln Square,Residential,Co-op,22/Q2,"$206,848,029","$1,269,006","$825,000",163
Manhattan,Little Italy,Residential,Condo,22/Q2,"$6,639,275","$1,659,819","$1,447,138",4
Manhattan,Little Italy,Residential,Co-op,22/Q2,"$12,825,000","$3,206,250","$3,287,500",4
Manhattan,Lower East Side,Residential,Condo,22/Q2,"$93,609,457","$2,176,964","$1,850,000",43
Manhattan,Lower East Side,Residential,Co-op,22/Q2,"$50,635,592","$937,696","$798,750",54
Manhattan,Manhattan Valley,Residential,Condo,22/Q2,"$13,780,000","$984,286","$750,000",14
Manhattan,Manhattan Valley,Residential,Co-op,22/Q2,"$23,915,971","$956,639","$715,000",25
Manhattan,Manhattan Valley,Residential,Multi-Family Dwelling,22/Q2,"$3,525,000","$3,525,000","$3,525,000",1
Manhattan,Manhattanville,Residential,Condo,22/Q2,"$13,133,000","$1,459,222","$1,425,000",9
Manhattan,Manhattanville,Residential,Co-op,22/Q2,"$632,000","$316,000","$316,000",2
Manhattan,Mariners Harbor,Residential,Co-op,22/Q2,"$2,336,000","$584,000","$669,500",4
Manhattan,Morningside Heights,Residential,Condo,22/Q2,"$22,911,118","$2,082,829","$1,940,000",11
Manhattan,Morningside Heights,Residential,Co-op,22/Q2,"$27,762,268","$925,409","$787,500",30
Manhattan,Murray Hill,Residential,Condo,22/Q2,"$70,402,000","$1,600,045","$1,206,250",44
Manhattan,Murray Hill,Residential,Co-op,22/Q2,"$62,837,647","$641,200","$498,250",98
Manhattan,"Murray Hill, QNS",Residential,Condo,22/Q2,"$463,000","$463,000","$463,000",1
Manhattan,Noho,Residential,Condo,22/Q2,"$61,763,268","$5,146,939","$3,895,000",12
Manhattan,Noho,Residential,Co-op,22/Q2,"$37,989,916","$3,798,992","$3,760,000",10
Manhattan,Nolita,Residential,Condo,22/Q2,"$41,991,000","$3,499,250","$1,909,000",12
Manhattan,NoMad,Residential,Condo,22/Q2,"$68,913,810","$2,756,552","$2,799,460",25
Manhattan,NoMad,Residential,Co-op,22/Q2,"$6,390,000","$2,130,000","$1,260,000",3
Manhattan,Northeast Flatbush,Residential,Co-op,22/Q2,"$1,073,888","$536,944","$536,944",2
Manhattan,Park Avenue,Residential,Condo,22/Q2,"$281,220,123","$16,542,360","$3,475,000",17
Manhattan,Park Avenue,Residential,Co-op,22/Q2,"$14,700,500","$1,633,389","$1,100,000",9
Manhattan,Park Slope,Residential,Co-op,22/Q2,"$1,100,000","$1,100,000","$1,100,000",1
Manhattan,Plaza District,Residential,Condo,22/Q2,"$214,983,608","$5,971,767","$1,950,000",36
Manhattan,Plaza District,Residential,Co-op,22/Q2,"$14,231,500","$1,016,536","$547,500",14
Manhattan,Rockaways,Residential,Condo,22/Q2,"$1,925,000","$1,925,000","$1,925,000",1
Manhattan,Roosevelt Island,Residential,Condo,22/Q2,"$1,714,500","$571,500","$584,500",3
Manhattan,Roosevelt Island,Residential,Co-op,22/Q2,"$7,565,022","$945,628","$1,079,815",8
Manhattan,Sixth Avenue,Residential,Condo,22/Q2,"$61,558,512","$3,239,922","$1,090,000",19
Manhattan,Sixth Avenue,Residential,Co-op,22/Q2,"$1,575,000","$787,500","$787,500",2
Manhattan,SoHo,Residential,Condo,22/Q2,"$157,155,000","$8,730,833","$5,700,000",18
Manhattan,SoHo,Residential,Co-op,22/Q2,"$91,689,000","$3,274,607","$2,975,000",28
Manhattan,South Harlem,Residential,Condo,22/Q2,"$183,181,422","$1,665,286","$1,060,000",110
Manhattan,South Harlem,Residential,Co-op,22/Q2,"$11,536,000","$824,000","$563,750",14
Manhattan,South Harlem,Residential,Multi-Family Dwelling,22/Q2,"$19,969,950","$2,852,850","$2,600,000",7
Manhattan,Sutton Place,Residential,Condo,22/Q2,"$121,136,791","$3,273,967","$1,325,000",37
Manhattan,Sutton Place,Residential,Co-op,22/Q2,"$128,932,615","$955,056","$750,000",135
Manhattan,Times Square,Residential,Condo,22/Q2,"$25,975,500","$1,129,370","$1,130,000",23
Manhattan,Times Square,Residential,Co-op,22/Q2,"$2,444,000","$488,800","$530,000",5
Manhattan,Times Square North,Residential,Condo,22/Q2,"$188,215,614","$5,228,212","$1,487,500",36
Manhattan,Times Square North,Residential,Co-op,22/Q2,"$57,442,000","$1,641,200","$835,000",35
Manhattan,Tribeca,Residential,Condo,22/Q2,"$445,930,926","$4,329,426","$3,695,000",103
Manhattan,Tribeca,Residential,Co-op,22/Q2,"$23,568,000","$2,618,667","$3,000,000",9
Manhattan,Tribeca,Residential,Single-Family Home,22/Q2,"$10,900,000","$5,450,000","$5,450,000",2
Manhattan,Turtle Bay,Residential,Condo,22/Q2,"$92,985,106","$1,603,191","$1,292,500",58
Manhattan,Turtle Bay,Residential,Co-op,22/Q2,"$78,013,849","$987,517","$650,000",79
Manhattan,Turtle Bay,Residential,Multi-Family Dwelling,22/Q2,"$12,000,000","$12,000,000","$12,000,000",1
Manhattan,Two Bridges,Residential,Condo,22/Q2,"$69,996,441","$1,842,012","$1,849,578",38
Manhattan,Upper Carnegie Hill,Residential,Condo,22/Q2,"$7,015,000","$2,338,333","$2,600,000",3
Manhattan,Upper Carnegie Hill,Residential,Co-op,22/Q2,"$6,795,000","$849,375","$775,500",8
Manhattan,Upper East Side,Residential,Condo,22/Q2,"$414,225,298","$5,310,581","$3,187,495",78
Manhattan,Upper East Side,Residential,Co-op,22/Q2,"$596,421,618","$2,495,488","$1,275,000",239
Manhattan,Upper East Side,Residential,Single-Family Home,22/Q2,"$35,750,000","$17,875,000","$17,875,000",2
Manhattan,Upper West Side,Residential,Condo,22/Q2,"$416,116,766","$2,930,400","$1,822,500",142
Manhattan,Upper West Side,Residential,Co-op,22/Q2,"$436,079,404","$1,535,491","$1,097,500",284
Manhattan,Upper West Side,Residential,Multi-Family Dwelling,22/Q2,"$11,791,506","$5,895,753","$5,895,753",2
Manhattan,Upper West Side,Residential,Single-Family Home,22/Q2,"$46,450,000","$15,483,333","$12,300,000",3
Manhattan,Washington Heights,Residential,Condo,22/Q2,"$3,789,465","$631,577","$627,232",6
Manhattan,Washington Heights,Residential,Co-op,22/Q2,"$8,321,000","$554,733","$412,500",15
Manhattan,Washington Heights,Residential,Single-Family Home,22/Q2,"$1,200,000","$1,200,000","$1,200,000",1
Manhattan,West Village,Residential,Condo,22/Q2,"$107,292,200","$3,352,881","$2,750,000",32
Manhattan,West Village,Residential,Co-op,22/Q2,"$76,854,740","$1,280,912","$990,000",60
Manhattan,West Village,Residential,Multi-Family Dwelling,22/Q2,"$71,300,000","$10,185,714","$8,500,000",7
Manhattan,West Village,Residential,Single-Family Home,22/Q2,"$45,200,000","$11,300,000","$10,950,000",4
Manhattan,Yorkville,Residential,Condo,22/Q2,"$150,009,836","$2,206,027","$1,592,500",68
Manhattan,Yorkville,Residential,Co-op,22/Q2,"$143,174,194","$948,173","$680,000",151
Manhattan,Yorkville,Residential,Single-Family Home,22/Q2,"$13,195,000","$4,398,333","$5,800,000",3
Manhattan,,Residential,Condo,22/Q2,"$337,411,065","$4,820,158","$2,417,500",70
Manhattan,,Residential,Co-op,22/Q2,"$131,336,261","$2,084,703","$1,070,000",63
Manhattan,,Residential,Multi-Family Dwelling,22/Q2,"$18,288,720","$3,657,744","$1,850,000",5
Queens,Arverne,Residential,Multi-Family Dwelling,22/Q2,"$5,746,147","$638,461","$680,000",9
Queens,Arverne,Residential,Single-Family Home,22/Q2,"$750,000","$375,000","$375,000",2
Queens,Astoria,Residential,Condo,22/Q2,"$34,591,970","$768,710","$630,000",45
Queens,Astoria,Residential,Co-op,22/Q2,"$6,039,000","$603,900","$560,000",10
Queens,Astoria,Residential,Multi-Family Dwelling,22/Q2,"$74,433,995","$1,283,345","$1,317,500",58
Queens,Astoria,Residential,Single-Family Home,22/Q2,"$15,579,500","$1,198,423","$1,280,000",13
Queens,Auburndale,Residential,Condo,22/Q2,"$1,301,000","$650,500","$650,500",2
Queens,Auburndale,Residential,Co-op,22/Q2,"$1,002,000","$250,500","$241,000",4
Queens,Auburndale,Residential,Multi-Family Dwelling,22/Q2,"$13,211,000","$1,201,000","$1,130,000",11
Queens,Auburndale,Residential,Single-Family Home,22/Q2,"$16,355,050","$908,614","$984,000",18
Queens,Bayside,Residential,Condo,22/Q2,"$1,416,155","$708,077","$708,077",2
Queens,Bayside,Residential,Co-op,22/Q2,"$4,328,964","$309,212","$282,500",14
Queens,Bayside,Residential,Multi-Family Dwelling,22/Q2,"$34,158,715","$1,313,797","$1,264,000",26
Queens,Bayside,Residential,Single-Family Home,22/Q2,"$41,080,000","$1,081,053","$1,087,500",38
Queens,Bayswater,Residential,Co-op,22/Q2,"$149,000","$149,000","$149,000",1
Queens,Bayswater,Residential,Multi-Family Dwelling,22/Q2,"$2,167,000","$722,333","$710,000",3
Queens,Bayswater,Residential,Single-Family Home,22/Q2,"$1,380,500","$690,250","$690,250",2
Queens,Bay Terrace,Residential,Condo,22/Q2,"$14,015,718","$609,379","$575,000",23
Queens,Bay Terrace,Residential,Co-op,22/Q2,"$15,106,999","$351,326","$330,000",43
Queens,Bay Terrace,Residential,Multi-Family Dwelling,22/Q2,"$17,276,000","$1,439,667","$1,440,500",12
Queens,Bay Terrace,Residential,Single-Family Home,22/Q2,"$3,153,000","$1,051,000","$999,000",3
Queens,Beechhurst,Residential,Condo,22/Q2,"$990,000","$990,000","$990,000",1
Queens,Beechhurst,Residential,Co-op,22/Q2,"$5,973,664","$398,244","$400,000",15
Queens,Beechhurst,Residential,Multi-Family Dwelling,22/Q2,"$856,000","$856,000","$856,000",1
Queens,Beechhurst,Residential,Single-Family Home,22/Q2,"$2,725,000","$908,333","$850,000",3
Queens,Belle Harbor,Residential,Condo,22/Q2,"$1,375,000","$687,500","$687,500",2
Queens,Belle Harbor,Residential,Co-op,22/Q2,"$1,735,000","$289,167","$267,500",6
Queens,Belle Harbor,Residential,Multi-Family Dwelling,22/Q2,"$9,243,000","$1,027,000","$950,000",9
Queens,Belle Harbor,Residential,Single-Family Home,22/Q2,"$11,470,000","$1,274,444","$1,100,000",9
Queens,Bellerose,Residential,Co-op,22/Q2,"$1,156,000","$289,000","$301,000",4
Queens,Bellerose,Residential,Multi-Family Dwelling,22/Q2,"$10,731,000","$894,250","$884,000",12
Queens,Bellerose,Residential,Single-Family Home,22/Q2,"$14,014,000","$778,556","$730,000",18
Queens,Briarwood,Residential,Condo,22/Q2,"$1,673,000","$418,250","$424,000",4
Queens,Briarwood,Residential,Co-op,22/Q2,"$7,411,388","$247,046","$240,000",30
Queens,Briarwood,Residential,Multi-Family Dwelling,22/Q2,"$9,084,330","$1,135,541","$1,200,000",8
Queens,Briarwood,Residential,Single-Family Home,22/Q2,"$8,591,800","$781,073","$782,800",11
Queens,Broad Channel,Residential,Multi-Family Dwelling,22/Q2,"$645,000","$645,000","$645,000",1
Queens,Broad Channel,Residential,Single-Family Home,22/Q2,"$1,740,000","$435,000","$457,500",4
Queens,Brookville,Residential,Multi-Family Dwelling,22/Q2,"$2,860,000","$715,000","$812,500",4
Queens,Brookville,Residential,Single-Family Home,22/Q2,"$3,058,000","$611,600","$650,000",5
Queens,Cambria Heights,Residential,Multi-Family Dwelling,22/Q2,"$5,606,000","$700,750","$727,500",8
Queens,Cambria Heights,Residential,Single-Family Home,22/Q2,"$18,204,365","$606,812","$620,413",30
Queens,Clearview,Residential,Co-op,22/Q2,"$4,365,000","$272,813","$268,500",16
Queens,Clearview,Residential,Multi-Family Dwelling,22/Q2,"$6,559,310","$1,093,218","$875,000",6
Queens,Clearview,Residential,Single-Family Home,22/Q2,"$27,873,000","$929,100","$895,000",30
Queens,College Point,Residential,Condo,22/Q2,"$8,096,302","$578,307","$602,000",14
Queens,College Point,Residential,Multi-Family Dwelling,22/Q2,"$27,623,737","$986,562","$977,500",28
Queens,College Point,Residential,Single-Family Home,22/Q2,"$16,684,000","$794,476","$777,000",21
Queens,Corona,Residential,Condo,22/Q2,"$2,772,068","$346,509","$331,750",8
Queens,Corona,Residential,Co-op,22/Q2,"$6,315,888","$274,604","$252,000",23
Queens,Corona,Residential,Multi-Family Dwelling,22/Q2,"$30,650,990","$1,277,125","$1,235,000",24
Queens,Corona,Residential,Single-Family Home,22/Q2,"$1,620,000","$540,000","$575,000",3
Queens,Douglaston,Residential,Condo,22/Q2,"$1,080,000","$1,080,000","$1,080,000",1
Queens,Douglaston,Residential,Co-op,22/Q2,"$3,862,000","$351,091","$276,000",11
Queens,Douglaston,Residential,Multi-Family Dwelling,22/Q2,"$19,111,000","$1,194,438","$1,170,000",16
Queens,Douglaston,Residential,Single-Family Home,22/Q2,"$26,552,999","$1,206,955","$1,244,000",22
Queens,East Elmont,Residential,Multi-Family Dwelling,22/Q2,"$17,089,090","$1,005,241","$957,000",17
Queens,East Elmont,Residential,Single-Family Home,22/Q2,"$9,982,000","$767,846","$785,000",13
Queens,East Flushing,Residential,Condo,22/Q2,"$30,501,319","$622,476","$598,000",49
Queens,East Flushing,Residential,Co-op,22/Q2,"$5,770,400","$384,693","$387,000",15
Queens,East Flushing,Residential,Multi-Family Dwelling,22/Q2,"$16,393,547","$1,024,597","$1,048,928",16
Queens,East Flushing,Residential,Single-Family Home,22/Q2,"$12,657,563","$973,659","$908,000",13
Queens,East Village,Residential,Single-Family Home,22/Q2,"$680,000","$680,000","$680,000",1
Queens,Edgemere,Residential,Condo,22/Q2,"$540,000","$540,000","$540,000",1
Queens,Edgemere,Residential,Multi-Family Dwelling,22/Q2,"$4,087,000","$817,400","$976,000",5
Queens,Elmhurst,Residential,Condo,22/Q2,"$29,785,683","$595,714","$607,889",50
Queens,Elmhurst,Residential,Co-op,22/Q2,"$17,682,449","$327,453","$286,500",54
Queens,Elmhurst,Residential,Multi-Family Dwelling,22/Q2,"$51,662,677","$1,230,064","$1,262,500",42
Queens,Elmhurst,Residential,Single-Family Home,22/Q2,"$10,846,000","$723,067","$855,000",15
Queens,Far Rockaway,Residential,Co-op,22/Q2,"$391,500","$130,500","$135,000",3
Queens,Far Rockaway,Residential,Multi-Family Dwelling,22/Q2,"$8,256,900","$635,146","$651,900",13
Queens,Far Rockaway,Residential,Single-Family Home,22/Q2,"$5,696,500","$632,944","$699,000",9
