,lat,lon,work_desc,name,review_type,full_address,app_year_start
331,41.8848676,-87.6501408,"DDS 2019 CBC: REVISION TO DEEP FOUNDATIONS PERMIT 100869816. REVISIONS TO SELECT CAISSONS FOR TOP OF ROCK CONSTRUCTION IN LIEU OF BELLED. (OCCUPANCIES: R-2, M, S-2; CONSTRUCTION TYPE: IA) THIRD PARTY REVIEW CONSULTANT: GLOBETROTTERS ENGINEERING",STELTER DAVID B,DIRECT DEVELOPER SERVICES,164 N PEORIA ST,2021.0
332,41.9257938,-87.64893239999999,"DDS 2019 CBC: FULL BUILDING PERMIT FOR 5 STORY MIXED-USE, 36 DWELLING UNIT APARTMENT BUILDING WITH 36 INDOOR PARKING SPACES, OCCUPIED ROOF DECK, AND GROUND LEVEL RETAIL USE. (OCCUPANCY GROUPS M, R-2, AND S-2. TYPE IIIA CONSTRUCTION). CONSULTANT REVIEWER: GLOBETROTTERS",PETERS MARK RAYMOND,DIRECT DEVELOPER SERVICES,2411 N LINCOLN AVE,2022.0
333,41.8882948,-87.64627829999999,"(DIRECT DEVELPER SERVICES / PRE-2019 CBC)  REVISION TO PERMIT 100855556 FOR LAYOUT CHANGES ON LEVELS 1-4, LEVEL 31 & MECHANICAL PENTHOUSE OF A 32-STORY RESIDENTIAL APARTMENT BUILDING (373 UNITS) (NO CHANGE TO THE NUMBER OF UNITS) AS PER PLANS.  (CONSTRUCTION TYPE: 1A / OCCUPANCY CLASSIFICATION: A2 / H3) CONSULTANT REVIEWER: V3 COMPANIES OF IL",HAYMES DAVID A,DIRECT DEVELOPER SERVICES,354 N UNION AVE,2022.0
334,41.8130268,-87.7488016,DDS 2019 CBC NEW CONSTRUCTION OF TWO(2) STORY SCHOOL AND ASSOCIATED SITE WORK AS PER PLANS. (DRILLING OF GEOTHERMAL WELLS PERMITTED UNDER CDOT PERMIT EFP-112692)  (OCCUPANCY GROUP E-1; TYPE IIA CONSTRUCTION) CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,NIEMIEC TODD,DIRECT DEVELOPER SERVICES,4942 W 44TH ST,2022.0
335,41.9738798,-87.7664458,"DIR. DEV. SERVICES - NEW CONST., 7 STORY MIXED USE WITH 75 RES UNITS, 1 COMM UNIT, EXTERIOR PARKING AND OUTDOOR RECREATIONAL SPACE. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",CLARK JOHN W,DIRECT DEVELOPER SERVICES,5150 N NORTHWEST HWY,2019.0
336,41.685461,-87.57637969999999,"GREEN PERMIT PROCESS: NEW CONSTRUCTION OF A CHICAGO PARK DISTRICT BUILDING - ERECT 1-STORY, 9,200 SQ.FT. FIELDHOUSE BUILDING, ACTIVITY AREAS AND OTHER SITE IMPROVEMENTS AS PER PLANS. GREEN ROOF INSTALLATION NOT PART OF THIS SCOPE. *CERTIFIED PLAN CORRECTIONS* GPP-BENEFIT TIER 2.",DEWALT MARK D,TRADITIONAL DEVELOPER SERVICES,11555 S STONY ISLAND AVE,2019.0
337,41.8169523,-87.6513468,DIRECT DEVELOPER SERVICES 2019 CBC: NEW CONSTRUCTION OF A FULLY SPRINKLERED SINGLE STORY WAREHOUSE BUILDING ON AGGREGATE PIERS AND SHALLOW FOOTINGS. CONSTRUCTION TYPE: IIB.                        OCCUPANCY CLASSIFICATION: S-1. CONSULTANT REVIEWER: V3 COMPANIES,RINGHAM BRYAN,DIRECT DEVELOPER SERVICES,1032 W 43RD ST,2021.0
338,41.9076922,-87.65150469999999,"DDS 2019 CBC: REVISION TO PERMIT 100952674. REVISIONS INCLUDE WALL LOCATIONS AT WEST ENTRY AND EAST ENTRY SLIDING DOOR, WALL ASSEMBLY AND LOCATION AT LOADING DOCK AND RAMP, STRUCTURAL GEOMETRY, DETENTION TANK DEPTH, STRUCTURAL DETAILS, AND PAVING TYPES (OCC: R-2, S-2, M; CONST TYPE: IA) CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",DE ROUIN MICHAEL E,DIRECT DEVELOPER SERVICES,1475 N KINGSBURY ST,2022.0
339,41.976347,-87.6584623,"ARGYLE STATION - STAGE B: INCLUDS CONSTRUCTION OF TWO NEW INTERIM STATION HOUSES, PLATFORM, AND TWO NEW EXIT STAIRS.  COMPLETE DEMOLITON OF THE EXISTING ARGYLE STATIONHOUSE AND PLATFORMS.  WORK INCLUDES ALL ASSOCIATED STRUCTURAL, MECHANICAL ELECTRICAL, PLUMBING, FIRE PROTECTION, AND COMMUNICATION SYSTEMS.",ARMSTRONG MATZ KRISTEN,TRADITIONAL DEVELOPER SERVICES,1117 W FOSTER AVE,2020.0
340,41.9835182,-87.6586665,"Bryn Mawr Station - Stage B: WORK INCLUDES CONSTRUCTION OF A NEW INTERIM STATIONHOUSE, PLATFORM, AND TWO NEW EXIT STAIRS. COMPLETE DEMOLITONOF THE ESISTING STATIONHOUSES , AUXILIARY EXIT, AND PLATFORMS.  WORK INCLUDES ALL ASSOCIATED STRUCTURAL, MECHANICAL, ELECTRICAL, PLUMBING, FIRE PROTECTION, AND COMMUNICATION SYSTEMS.  PILES - VERITICAL PENETRATION ONLY SUPPORTING NEW STAIR STRUCTURES INTO CTA STATION UNDER SEPARTE PERMIT",ARMSTRONG MATZ KRISTEN,TRADITIONAL DEVELOPER SERVICES,1113 W BRYN MAWR AVE,2021.0
341,41.9835182,-87.6586665,PILES - VERTICAL PENETRATION ONLY SUPPORTING NEW STAIR STRUCTURES INTO CTA  INTERIM STATION PLATFORM AT BRYN MAWR STAGE B STATION.,ARMSTRONG MATZ KRISTEN,TRADITIONAL DEVELOPER SERVICES,1113 W BRYN MAWR AVE,2021.0
342,41.9525022,-87.7269322,"DDS 2019 CBC: NEW CONSTRUCTION OF A 4-STORY MULTI-UNIT RESIDENTIAL MIX-USED BUILDING WITH 17 DWELLING UNITS AND 1 EFFICIENCY UNIT, GROUND FLOOR OFFICE AND CAFE SPACE, AND 18 PARKING SPACES ON THE GROUND LEVEL (OCCUPANCY GROUP: B, R-2 AND S-2; CONSTRUCTION TYPE: VA) CONSULTANT REVIEWER: V3 COMPANIES, LTD.",PETERS MARK RAYMOND,DIRECT DEVELOPER SERVICES,3953 W DAKIN ST,2022.0
343,41.779507,-87.6182493,"DEVELOPER SERVICES (D21035-01)- 2019 CBC: Foundation only permit for proposed one story CTA rail vehicle maintenance facility. Includes auger cast piles w/ conc. caps, structural floor slab with underground plumbing and electrical work as per plans. Also includes ERS system. Type IIB const. F-1 main occupancy- accessory occupancies include B, H-2, S-1. **Driveway relocation under full bldg. review- D21035-02** 317 E 63rd St.",BARNEY CAROL ROSS,TRADITIONAL DEVELOPER SERVICES,317 E 63RD ST,2022.0
344,41.9455805,-87.64919019999999,"DDS 2019 CBC: INTERIOR BUILDOUT PERMIT FOR 5 STORY MIXED-USED MEDICAL OFFICE BUILDING WITH (26) BASEMENT VEHICLE PARKING SPACES. CORE AND SHELL PERMITTED UNDER 100955620. DEEP FOUNDATIONS, BASEMENT, AND ERS PERMITTED UNDER 100941137 (OCCUPANCIES: B, M, S-2; CONSTRUCTION TYPE: IB) CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",ECKENHOFF WALTER LEROY,DIRECT DEVELOPER SERVICES,3501 N HALSTED ST,2022.0
345,41.8996496,-87.6346442,"***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT FOR A 21 STORY RESIDENTIAL BUILDING AS PER PLANS. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING (OCCUPANCY GROUP A2, M, R2, AND S2)",PLUNKARD JAMES M,DIRECT DEVELOPER SERVICES,920 N WELLS ST,2022.0
346,41.8951612,-87.7370103,"*DIRECT DEVELOPER SERVICES* PBC- 04000-02. NEW CONSTRUCTION OF JOINT PUBLIC SAFETY TRAINING CAMPUS - PHASE II IS A SIMULATED VILLAGE CONSISTING OF 5-6 DIFFERENT ZONES. TWO POLICE TACTICAL TRAINING BLOCKS (ZONE A AND ZONE B) INCORPORATING 7 STRUCTURES (1 MULTI-USE, 3 WALK-UP, 3 GARAGES), BUILT TO SIMULATE CHICAGO MIX-USED BUILDINGS AND TYPICAL CHICAGO RESIDENTIAL WALK-UPS. SITE WORK INCLUDING, BUT NOT LIMITED TO, FENCES, CURBS, SIDEWALKS, STREETS, SURFACE WATER DETENTION, DRIVING PAD,  FOR THE PHASE 2 SITE. THE STRUCTURES WILL BE UNOCCUPIED, THERE WILL BE NO WATER OR GAS SERVICE. LIGHTING/HEATING.*CONSULTANT REVIEWER: PRIMERA ENGINEERING*",MITCHELL RENAULD D,DIRECT DEVELOPER SERVICES,4443 W CHICAGO AVE,2022.0
347,41.8869919,-87.6250007,"DIRECT DEVELOPER SERVICES - PHASE II PERMIT TO ERECT 47 STORY HOTEL, RESIDENTIAL AND RETAIL BUILDING UPON FOUNDATION AND 7 STORY SUPERSTRUCTURE PORTION PERMITTED SEPARATELY UNDER PERMIT 100824888. CONSULTANT REVIEWER: V3 COMPANIES",KERWIN THOMAS PATRICK,DIRECT DEVELOPER SERVICES,88 E WACKER PL,2020.0
348,41.920294,-87.746607,"DDS 2019 CBC: FULL BUILDING PERMIT FOR A NEW FULLY-SPRINKLERED 1-STORY BUILDING WITH BASEMENT FOR A NEW RESTAURANT. WORK TO INCLUDE NEW SURFACE PARKING LOT, A NEW FENCE, AND A NEW TRASH ENCLOSURE. (OCCUPANCY GROUP: A-2; CONSTRUCTION TYPE: IIIB) CONSULTANT REVIEWER: RADA ARCHITECTS.",PAREJA JOSE,DIRECT DEVELOPER SERVICES,2150 N CICERO AVE,2022.0
349,41.8951748,-87.7362062,DDS 2019 CBC: FULL BUILDING PERMIT FOR THE NEW CONSTRUCTION OF A 3-STORY COMMUNITY CENTER. CAISSONS ONLY PERMITTED UNDER 100960566.  (OCCUPANCY GROUP: A-3; CONSTRUCTION TYPE: IIA). CONSULTANT REVIEWER: PRIMERA ENGINEERING.,DARNSTADT KATHERINE,DIRECT DEVELOPER SERVICES,4411 W CHICAGO AVE,2022.0
350,41.8945664,-87.6367865,***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT (INCLUDING FOUNDATION) FOR PROPOSED FIFTEEN (15) STORY OFFICE BUILDING WITH 130 PARKING SPACES AND COMMERCIAL/RETAIL ON THE GROUND FLOOR AS PER PLANS. CONSULTANT REVIEWER: PRIMERA ENGINEERING,SORICH GEORGE S,DIRECT DEVELOPER SERVICES,311 W HURON ST,2022.0
351,41.951713,-87.6743559,DDS 2019 CBC: CAISSONS ONLY FOR PROPOSED 6-STORY BUILDING (TYPE 1B MIXED USE BUIDING AS PER PLANS. CONSULTANT REVIEWER: V3 COMPANIES OF IL,SULLIVAN MARK,DIRECT DEVELOPER SERVICES,1802 W BERENICE AVE,2022.0
352,41.8859741,-87.6548361,DDS 2019 CBC: CAISSONS ONLY PRMIT FOR PROPOSED 18 STORY MIXED USE BUILDING AS PER PLANS. CONSULTANT REVIEWER: V3 COMPANIES OF IL,SORICH GEORGE S,DIRECT DEVELOPER SERVICES,210 N ABERDEEN ST,2022.0
353,41.9473669,-87.65483859999999,"***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT, NEW THREE STORY STRUCTURE, ADJACENT AND CONNECTED TO WRIGLEY FIELD AND TENANT IMPROVEMENTS WITHIN AN EXISTING WARM, DARK SHELL AT THE MEZZANINE LEVEL OF WRIGLEY FIELD, AS PER PLANS. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",ZELJIC ALEKSANDAR,DIRECT DEVELOPER SERVICES,1012 W ADDISON ST,2022.0
354,41.8931603,-87.62118099999999,DIRECT DEVELOPER SERVICES: FOUNDATION ONLY FOR A PROPOSED 18 STORY 336 KEY HOTEL TO INCLUDE BASEMENT AND GROUND FLOOR SLAB AS PER PLANS.,DEWALT MARK D,DIRECT DEVELOPER SERVICES,243 E ONTARIO ST,2017.0
355,41.9065675,-87.62669249999999,DIRECT DEVELOPER SERVICE: ERECT NEW 8-STORY W/BASEMENT (58) RESIDENTIAL UNITS BLDG W/ BELOW GRADE PARKING AS PER PLANS.,STETSON JOHN C.,DIRECT DEVELOPER SERVICES,61 E BANKS ST,2017.0
356,41.8935602,-87.63395779999999,"(DIRECT DEVELOPER SERVICES)  REVISION TO PERMIT# 100613577 FOR MODIFICATIONS TO ACCESSIBILITY UNIT MATRIX, MODIFICATIONS TO SELECT UNIT LAYOUTS AND COMMON AREAS AS PER PLANS.",MOSKUS CARL S,DIRECT DEVELOPER SERVICES,637 N WELLS ST,2017.0
357,41.7992845,-87.5911969,"DIRECT DEVELOPER SERVICES-NEW CONSTRUCTION. 7 STORIES. HOTEL TO INCLUDE 98 GUEST ROOMS, LOBBY, LOUNGE, RESTAURANT, MEETING ROOM AND FITNESS CENTER AND A SURFACE PARKING LOT.",RANDALL GREGORY JOHN,DIRECT DEVELOPER SERVICES,1411 E 53RD ST,2017.0
358,41.8950138,-87.6279149,"REVISION TO PERMIT# 100650023 FOR MODIFICATIONS TO THE AMENITY LEVEL24 AND LOBBY, ADDITION OF 24 POWDER ROOMS (LEVELS 5-21) , REDUCTION OF UNIT COUNT FROM 105 TO 102 (47 EFFICIENCY UNITS & 55 DWELLING UNITS) AS PER PLANS.(DIRECT DEVELOPER SERVICES)",DEWALT MARK D,DIRECT DEVELOPER SERVICES,8 E HURON ST,2017.0
359,41.8717775,-87.67544970000002,"DIRECT DEVELOPER SERVICE - FOUNDATION ONLY FOR 9-STORY HOSPITAL BUILDING ON CAISSON FOUNDATION WITH PARTIAL BASEMENT- BASEMENT AREA 900 SQ'. FIRST FLOOR  27,000 SQ'",KHANNA KAPIL,DIRECT DEVELOPER SERVICES,1950 W POLK ST,2017.0
360,41.8945286,-87.63340520000001,DIRECT DEV SERVICES - FOUNDATIONS PERMIT FOR NEW 149 APARTMENTS A2 RESIDENTIAL HIGHRISE WITH BASEMENT AND 2 LEVELS OF PARKING.,HALIK GEORGE R,DIRECT DEVELOPER SERVICES,676 N LA SALLE DR,2017.0
361,41.7805867,-87.6057809,"***DIRECT DEVELOPER SERVICES***NEW CONSTRUCTION OF A 4 STORY, 55 UNIT MIXED USE BUILDING WITH GROUND FLOOR RETAIL, AT GRADE PARKING ON GEOPIER FOUNDATION SYSTEMS.",AKINDELE ANTHONY,DIRECT DEVELOPER SERVICES,6253 S COTTAGE GROVE AVE,2017.0
362,41.9256813,-87.6466404,"DIRECT DEVELOPER SERVICES: NEW 7 STORIES WITH 2 BASEMENT LEVELS, HOUSING FOR ELDERLY, TYPE-1 CONSTRUCTION BUILDING WITH 90 SUB-GRADE PARKING SPACES AS PER PLANS.",STEPHEN J. LONG,DIRECT DEVELOPER SERVICES,700 W FULLERTON PKWY,2017.0
363,41.9242271,-87.69822769999999,"(DIRECT DEVELOPER SERVICES)  NEW CONSTRUCTION OF A SIX (6) STORY RESIDENTIAL BUILDING (138 DWELLING UNITS) TO INCLUDE 1ST FLOOR PARKING (44 PARKING SPACES + 138 BIKE SPACES), RETAIL AND ASSOCIATED SITE WORK AS PER PLANS.  GREEN ROOF AREA IS 10,180 SQ. FT.",SCHMITT TIMOTHY J,DIRECT DEVELOPER SERVICES,2340 N CALIFORNIA AVE,2017.0
364,41.7937332,-87.5861534,"DIRECT DEVELOPER SERVICES.  CONSTRUCT NEW 26 STORY, 250 DWELLING UNIT BUILDING. 316 PARKING SPACES IN A 5 STORY CLASS J GARAGE. REFERENCE FOUNDATION-SUPERSTRUCTURE PERMIT #100657578.",SCHENDEL MARK P,DIRECT DEVELOPER SERVICES,1616 E 56TH ST,2017.0
365,41.8978504,-87.63188339999999,***DIRECT DEVELOPER SERVICES*** REVISION TO FOUNDATION PERMIT D15079-01; REVISIONS INCLUDE RELOCATION OF INTERIOR FOUNDATION WALLS/FOOTINGS & UNDERGROUND PLUMBING TO SUPPORT THE CHANGE FROM EIGHT TOWNHOMES TO SEVEN; ALL AS PER PLANS.,HALIK GEORGE R,DIRECT DEVELOPER SERVICES,111 W CHESTNUT ST,2017.0
366,41.8638801,-87.6455495,NEW SIX (PARTIAL SEVEN) STORY 99 DWELLING UNIT RESIDENTIAL BUILDING WITH 99 PARKING SPACES AS PER PLANS,CLARK JOHN W,DIRECT DEVELOPER SERVICES,710 W 14TH ST,2017.0
367,41.92105160000001,-87.6665125,"(DIRECT DEVELOPER SERVICES)  NEW CONSTRUCTION OF A FOUR (4) STORY HIGH TECH OFFICE BUILDING WITH ONE (1) LEVEL OF BELOW GRADE PARKING, ADJACENT AT GRADE PARKING LOT AND ASSOCIATED SITE WORK AS PER PLANS.",STEIN JONATHAN,DIRECT DEVELOPER SERVICES,1515 W WEBSTER AVE,2017.0
368,41.8858582,-87.6490525,DIRECT DEVELOPER SERVICE: NEW CONSTRUCTION. FOUNDATION AND PODIUM UP TO LEVEL 3 FOR A 12 STORY HOTEL WITH VALET ONLY PARKING ON LEVEL 2,RANDALL GREGORY JOHN,DIRECT DEVELOPER SERVICES,200 N GREEN ST,2017.0
369,41.8946214,-87.6339321,"DIRECT DEVELOPER SERVICES: NEW CONSTRUCTION FOR FOUNDATION AND SUPERSTRUCTURE. 15--STORIES, 100-DWELLING UNITS AND 76-EFFICIENCY UNITS FOR A TOTAL OF 176-DWELLING UNITS AND 84-PARKING SPACES.",ANTUNOVICH JOSEPH M,DIRECT DEVELOPER SERVICES,675 N WELLS ST,2017.0
370,41.88331,-87.653655,(DIRECT DEVELOPER SERVICES)  PARTIAL FOUNDATION & SUPERSTRUCTURE ONLY (NO MEP WORK) AND ASSOCIATED SITE WORK FOR THE NEW CONSTRUCTION OF A 9 STORY OFFICE BUILDING WITH GROUND FLOOR RETAIL AND 2 LEVELS OF BELOW GRADE PARKING AS PER PLANS.,BRAHAM THOMAS B,DIRECT DEVELOPER SERVICES,110 N CARPENTER ST,2017.0
371,41.8833518,-87.6501491,"***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT FOR PROPOSED 10-STORY, 22 UNIT RESIDENTIAL BUILDING ON DEEP FOUNDATIONS WITH GROUND FLOOR PARKING. FOUNDATION PERMIT #100671338.",DEPREE EDMUND AUSTIN,DIRECT DEVELOPER SERVICES,904 W WASHINGTON BLVD,2017.0
372,41.8672991,-87.6228129,***DIRECT DEVELOPER SERVICES*** REVISION TO FOUNDATION ONLY PERMIT #100634235 FOR PROPOSED 76-STORY RESIDENTIAL TOWER WITH 792 DWELLING UNITS TO CHANGE SIZE AND TYPE OF 6 CAISSONS.,BARGMANN JAY DOUGLAS,DIRECT DEVELOPER SERVICES,1200 S INDIANA AVE,2017.0
373,41.8878215,-87.61763680000001,"DIRECT DEVELOPER SERVICES: CONSTRUCTION OF VERTICAL CORE FROM LOWER LEVEL 5 UP TO LEVEL 05 (FIVE LEVELS ABOVE UPPER WACKER DRIVE) FOR PROPOSED 95-STORY BUILDING. SLAB FOUNDATION ISSUED UNDER #100658570, AND CAISSON FOUNDATION ISSUED UNDER  #100633738","LOEWENBERG, JAMES",DIRECT DEVELOPER SERVICES,363 E WACKER DR,2017.0
374,41.9311671,-87.6787262,DIRECT DEVELOPER SERVICES - FULL BUILDING PERMIT INCLUDING FOUNDATIONS FOR PROPOSED 6-STORY CLASS A2 BUILDING WITH 59 D.U. AND PARKING,KERWIN THOMAS PATRICK,DIRECT DEVELOPER SERVICES,2737 N HOYNE AVE,2017.0
375,41.8945286,-87.63340520000001,"DIRECT DEV SERVICES - FULL BUILDING PERMIT FOR NEW 149 APARTMENT, 8 STORY, A2 HIGH RISE WITH BASEMENT AND 2 LEVELS OF PARKING. FOUNDATIONS PERMIT UNDER 100667317.",HALIK GEORGE R,DIRECT DEVELOPER SERVICES,676 N LA SALLE DR,2017.0
376,41.8714913,-87.6245734,***DIRECT DEVELOPER SERVICES***FOUNDATION AND CONCRETE STRUCTURE UP TO THE UNDERSIDE OF THE 6TH FLOOR FOR A PROPOSED 56 STORY 479 DWELLING UNIT RESIDENTIAL BUILDING; 84 PARKING SPACES; GROUND FLOOR RETAIL; ALL AS PER PLANS,ALESSANDRO PAUL,DIRECT DEVELOPER SERVICES,808 S MICHIGAN AVE,2017.0
377,41.88331,-87.653655,(DIRECT DEVELOPER SERVICES) NEW CONSTRUCTION OF A 9 STORY OFFICE BUILDING WITH GROUND FLOOR RETAIL AND 2 LEVELS OF BELOW GRADE PARKING AS PER PLANS.,BRAHAM THOMAS B,DIRECT DEVELOPER SERVICES,110 N CARPENTER ST,2017.0
378,41.9246008,-87.64694709999999,DIRECT DEVELOPER SERVICES: NEW CONSTRUCTION. FOUNDATION AND SUPERSTRUCTURE ONLY 20 STORY MIXED USE BUILDING.  269 DWELLING UNITS. ZERO PARKING SPACES.,STEIN JONATHAN,DIRECT DEVELOPER SERVICES,2335 N LINCOLN AVE,2017.0
379,41.9249979,-87.64707870000001,DIRECT DEVELOPER SERVICES.  NEW CONSTRUCTION. FOUNDATION AND SUPERSTRUCTURE ONLY . 20 STORY MIXED USE BUILDING.  269 DWELLING UNITS.  ZERO PARKING SPACES.,WHITNEY DICKSON,DIRECT DEVELOPER SERVICES,2345 N LINCOLN AVE,2017.0
380,41.9478819,-87.6572832,***DIRECT DEVELOPER SERVICES**FULL BUILDING PERMIT FOR A SEVEN STORY 179 GUEST ROOM HOTEL WITH 74 PARKING SPACES WITH GROUND FLOOR COMMERCIAL; FOUNDATION PERMIT ISSUED UNDER 100650689;  SUPERSTRUCTURE ISSUED UNDER 100672585 AS PER PLANS.,TOOLIS MICHAEL A,DIRECT DEVELOPER SERVICES,3630 N CLARK ST,2017.0
381,41.8768963,-87.64752299999999,"***DIRECT DEVELOPER SERVICES*** THE FOUNDATION PERMIT SCOPE WILL INCLUDE THE FOUNDATION CAISSONS AND GRADE BEAMS, THE LOWER LEVEL MEPFP SPACES AND STORM WATER RETENTION TANK, THE GROUND LEVEL RESIDENTIAL ENTRY LOBBY, RETAIL, PARKING, AND MEPFP SPACES, AND THE LEVEL 2 PARKING AREA AND TENANT DOG RUN; FOR A PROPOSED 12 STORY RESIDENTIAL BUILDING WITH 148 DWELLING UNITS; 65 PARKING SPACES; GROUND FLOOR RETAIL; ALL AS PER PLANS",KERWIN THOMAS PATRICK,DIRECT DEVELOPER SERVICES,808 W VAN BUREN ST,2017.0
382,41.879611,-87.633471,"CAISSONS, FOUNDATION THROUGH 3RD FLOOR SUPERSTRUCTURE, AND UNDERGROUND PLUMBING AND ELECTRICAL.  FOR A 20-STORY OFFICE BUILDING WITH GROUND FLOOR RETAIL, 24 PARKING SPACES ON LEVEL 2 AND REQUIRED LOADING ON THE GROUND LEVEL - DIRECT DEVELOPER SERVICES PROGRAM",ROSZAK THOMAS A,DIRECT DEVELOPER SERVICES,145 S WELLS ST,2017.0
383,41.8649248,-87.6246539,"DIRECT DEVELOPER SERVICES: NEW CONSTRUCTION. FULL BUILDING FOR 47 STORIES, 500 D.U. 180 PARKING SPACES. REFERENCE FOUNDATION PERMIT #100677728.",KOHN GARY L,DIRECT DEVELOPER SERVICES,1326 S MICHIGAN AVE,2017.0
384,41.8874485,-87.61837949999999,***DIRECT DEVELOPER SERVICES***CAISSONS ONLY FOR PROPOSED 13-STORY GRADE 8 - 12 SCHOOL.,KERWIN THOMAS PATRICK,DIRECT DEVELOPER SERVICES,355 E WACKER DR,2017.0
385,41.9296886,-87.6716131,"DIRECT DEVELOPER SERVICES - NEW CONSTRUCTION FOR A PROPOSED FOUR-STORY PLUS BASEMENT, TYPE I-C CONST., 16 DWELLING UNIT CONDO BUILDING. STRUCTURED PARKING IN BASEMENT FOR 16 CARS AS PER PLANS. FOUNDATION PERMIT UNDER APP. #100675252 AS A SEPARATE SUBMISSION. FULL BUILDING SPRINKLER SYSTEM TO BE INSTALLED.2633 N HERMITAGE.",HAYMES DAVID A,DIRECT DEVELOPER SERVICES,2633 N HERMITAGE AVE,2017.0
386,41.9301022,-87.671933,"DIRECT DEVELOPER SERVICES - NEW CONSTRUCTION FOR A PROPOSED FOUR-STORY PLUS BASEMENT, TYPE I-C CONST., 16 DWELLING UNIT CONDO BUILDING. STRUCTURED PARKING IN BASEMENT FOR 16 CARS AS PER PLANS. FOUNDATION PERMIT UNDER APP. #100678154 AS A SEPARATE SUBMISSION. FULL BUILDING SPRINKLER SYSTEM TO BE INSTALLED. 2643 N. HERMITAGE.",HAYMES DAVID A,DIRECT DEVELOPER SERVICES,2643 N HERMITAGE AVE,2019.0
387,41.9220507,-87.6430384,DIRECT DEVELOPER SERVICES: REVISION TO PERMIT #100651925. COMBINING SEVERAL UNIT TYPES-REDUCING THE UNIT COUNT TO 89 DWELLING UNITS. MECHANICAL REVISIONS FOR THE UNIT CHANGES ALONG WITH AN ADDITIONAL MAKE UP AIR UNIT ON THE ROOF AND DUCT WORK TO INSTALL DIRECT VENTED KITCHEN EXHAUST HOODS FOR THE 14 UNITS THAT WERE MODIFIED.,KOHN GARY L,DIRECT DEVELOPER SERVICES,540 W WEBSTER AVE,2017.0
388,41.8878215,-87.61763680000001,"DIRECT DEVELOPER SERVICES: CONSTRUCTION AND BUILD-OUT OF LEVEL 1 TO LEVEL 95 OF PROPOSED 95-STORY MIXED USE BUILDING HOTEL, RESIDENTIAL, BUSINESS, AND GARAGE USE",KERWIN THOMAS PATRICK,DIRECT DEVELOPER SERVICES,363 E WACKER DR,2017.0
389,41.9170323,-87.6882723,DIRECT DEVELOPER SERVICE - FOUNDATION PERMIT FOR A 7 STORY RESIDENTIAL BUILDING.,KHANNA KAPIL,DIRECT DEVELOPER SERVICES,1980 N MILWAUKEE AVE,2017.0
390,41.9459227,-87.6684004,"***DIRECT DEVELOPER SERVICES*** FOUNDATIONS ONLY FOR PROPOSED 5-STORY, 136 UNIT (96 MEMORY CARE UNITS ON FLRS 1-3 AND 40 ASSISTED LIVING UNITS ON FLRS 4-5). A-2 MULTIFAMILY RESIDENTIAL SENIOR ASSISTED LIVING FACILITY WITH 34 OUTDOOR PARKING SPACES. B2-3 NEIGHBORHOOD MIXED USE DISTRICT WITH AMENDED TYPE 1 ZONING AMENDMENT.",WHITNEY RICHARD L,DIRECT DEVELOPER SERVICES,3535 N ASHLAND AVE,2017.0
391,41.9478819,-87.6572832,***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100672585; POINT SUPPORTED GLASS ENTRY VESTIBULE HAS BEEN UPDATED TO BRICK VENEER WITH CONCRETE FRAME.  TWO NICHES HAVE BEEN ELIMINATED FROM GUESTROOMS ON WEST FAÇADE; ALL AS PER PLANS,TOOLIS MICHAEL A,DIRECT DEVELOPER SERVICES,3630 N CLARK ST,2017.0
392,41.9032387,-87.63486329999999,"FULL BUILDING FOR PROPOSED 32-STORY RESIDENTIAL TOWER WITH 405 DWELLING UNITS, 74 COMMERCIAL SPACES AND 342 RESIDENTIAL PARKING SPACES",HARTSHORNE RAY,TRADITIONAL DEVELOPER SERVICES,1140 N WELLS ST,2017.0
393,41.8827657,-87.6548706,"***DIRECT DEVELOPER SERVICES*** FOUNDATION PERMIT FOR A PROPOSED NINE (9) STORY, 28 DWELLING UNIT RESIDENTIAL BUILDING WITH 83 PARKING SPACES; AS PER PLANS",BOOTH LAURENCE OGDEN,DIRECT DEVELOPER SERVICES,1109 W WASHINGTON BLVD,2017.0
394,41.8714913,-87.6245734,***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT (FOUNDATION PERMIT ISSUED UNDER 100684545) FOR A PROPOSED 56 STORY 479 DWELLING UNITS RESIDENTIAL BUILDING; 84 PARKING SPACES; GROUND FLOOR RETAIL; ALL AS PER PLANS,ALESSANDRO PAUL,DIRECT DEVELOPER SERVICES,808 S MICHIGAN AVE,2017.0
